Gene,allele,seed_ortholog,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs,phylon_exclusive
group_47128,group_47128,716541.ECL_A113,8.1e-278,764.0,"COG0477@1|root,COG2814@2|Bacteria,1MX4G@1224|Proteobacteria,1RMEF@1236|Gammaproteobacteria",2|Bacteria,EGP,Major Facilitator,nreB,-,-,ko:K07785,"ko02020,map02020",-,-,-,"ko00000,ko00001,ko02000",2.A.1.31,-,-,MFS_1,False
group_45238,group_45238,469595.CSAG_04328,1.2300000000000001e-217,604.0,"COG4245@1|root,COG4245@2|Bacteria,1MU0Z@1224|Proteobacteria,1RRU5@1236|Gammaproteobacteria",2|Bacteria,S,"von willebrand factor, type A",-,-,-,-,-,-,-,-,-,-,-,-,"TerY_C,VWA,VWA_2",False
baeS~~~pcoS~~~cusS,baeS~~~pcoS~~~cusS,1115512.EH105704_07_01670,6.09e-297,815.0,"COG0642@1|root,COG2205@2|Bacteria,1MW8M@1224|Proteobacteria,1RNDA@1236|Gammaproteobacteria,3XPC2@561|Escherichia",2|Bacteria,T,Member of a two-component regulatory system,copS,-,2.7.13.3,"ko:K07644,ko:K18143","ko01501,ko02020,map01501,map02020","M00452,M00649,M00655,M00745",-,-,"ko00000,ko00001,ko00002,ko01000,ko01001,ko01504,ko02022",-,-,-,"HAMP,HATPase_c,HisKA",True
group_46772,group_46772,1006000.GKAS_04334,0.0,902.0,"COG0270@1|root,COG0270@2|Bacteria,1MV9H@1224|Proteobacteria,1RPM4@1236|Gammaproteobacteria",2|Bacteria,H,Methyl-transferase,dcm,-,2.1.1.37,ko:K00558,"ko00270,ko01100,ko05206,map00270,map01100,map05206",M00035,R04858,"RC00003,RC00332","ko00000,ko00001,ko00002,ko01000,ko02048,ko03032,ko03036",-,-,-,"DNA_methylase,HTH_3",True
group_43433,group_43433,716541.ECL_A071,1.12e-42,140.0,"2998B@1|root,2ZWBK@2|Bacteria,1P9BU@1224|Proteobacteria,1STQJ@1236|Gammaproteobacteria,3X45D@547|Enterobacter",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_48363,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_28878,group_28878,1006000.GKAS_02281,1.11e-122,356.0,"COG0739@1|root,COG0739@2|Bacteria,1R6GJ@1224|Proteobacteria,1S1U4@1236|Gammaproteobacteria",2|Bacteria,M,Peptidase family M23,-,-,2.7.1.50,"ko:K00878,ko:K19304","ko00730,ko01100,map00730,map01100",M00127,R04448,"RC00002,RC00017","ko00000,ko00001,ko00002,ko01000,ko01002,ko01011",-,-,-,"OapA,Peptidase_M23",False
group_45961,group_45961,55207.KP22_18645,1.6399999999999998e-52,165.0,"COG2963@1|root,COG2963@2|Bacteria,1MZ3D@1224|Proteobacteria,1S9EI@1236|Gammaproteobacteria,1MT10@122277|Pectobacterium",2|Bacteria,L,Transposase,-,-,-,"ko:K07483,ko:K07497",-,-,-,-,ko00000,-,-,-,HTH_Tnp_1,False
group_3341,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
frmR~~~nirB~~~ncrB,frmR~~~nirB~~~ncrB,716541.ECL_A112,2.79e-54,170.0,"COG1937@1|root,COG1937@2|Bacteria,1N1ES@1224|Proteobacteria,1SFI2@1236|Gammaproteobacteria",2|Bacteria,S,Metal-sensitive transcriptional repressor,csoR,-,-,"ko:K07807,ko:K21600",-,-,-,-,"ko00000,ko03000",-,-,-,Trns_repr_metal,False
group_37800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_23069,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_41444,group_41444,716541.ECL_A220,2.29e-88,259.0,"2EYV1@1|root,33S25@2|Bacteria,1NS6E@1224|Proteobacteria,1SK6E@1236|Gammaproteobacteria",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_29182,group_29182,637910.ROD_p2471,1.4999999999999998e-231,637.0,"COG3039@1|root,COG3039@2|Bacteria,1MXTN@1224|Proteobacteria,1RM94@1236|Gammaproteobacteria,3WY9M@544|Citrobacter",2|Bacteria,L,18 bp terminal inverted repeat of IS102,-,-,-,-,-,-,-,-,-,-,-,-,"DDE_Tnp_1,DDE_Tnp_1_5",True
group_22914,group_22914,1399774.JDWH01000041_gene1720,3.67e-105,306.0,"COG1961@1|root,COG1961@2|Bacteria,1MXXT@1224|Proteobacteria,1S08N@1236|Gammaproteobacteria",2|Bacteria,L,"Site-specific recombinases, DNA invertase Pin homologs",pin,-,-,ko:K14060,-,-,-,-,ko00000,-,-,-,"HTH_7,Resolvase",True
terE,terE,469595.CSAG_04344,5.1199999999999996e-126,359.0,"COG2310@1|root,COG2310@2|Bacteria,1N1IX@1224|Proteobacteria,1RN9E@1236|Gammaproteobacteria",2|Bacteria,T,Stress protein,terE,-,-,ko:K05795,-,-,-,-,ko00000,-,-,-,TerD,False
group_1893,group_1893,1484158.PSNIH1_20335,1.12e-188,523.0,"COG0561@1|root,COG0561@2|Bacteria,1N9QG@1224|Proteobacteria,1RMVG@1236|Gammaproteobacteria,3VZPB@53335|Pantoea",2|Bacteria,S,phosphatase activity,-,-,3.1.3.12,ko:K01087,"ko00500,ko01100,map00500,map01100",-,R02778,RC00017,"ko00000,ko00001,ko01000",-,-,-,"Hydrolase_3,S6PP",False
group_24065,group_24065,716541.ECL_A003,9.720000000000003e-185,514.0,"28JKD@1|root,2Z9P8@2|Bacteria,1R7VR@1224|Proteobacteria,1RTEN@1236|Gammaproteobacteria,3X2PZ@547|Enterobacter",716541.ECL_A003|-,S,Protein of unknown function (DUF4225),-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_23286,group_23286,1484158.PSNIH1_18030,2.21e-56,176.0,"COG2026@1|root,COG2026@2|Bacteria,1MZ76@1224|Proteobacteria,1S8RR@1236|Gammaproteobacteria,3W29K@53335|Pantoea",2|Bacteria,DJ,"ParE toxin of type II toxin-antitoxin system, parDE",relE,-,-,ko:K06218,-,-,-,-,"ko00000,ko02048",-,-,-,ParE_toxin,True
group_47538,group_47538,716541.ECL_A067,3.42e-311,847.0,"COG0389@1|root,COG0389@2|Bacteria,1MUUH@1224|Proteobacteria,1RMT1@1236|Gammaproteobacteria,3X3N5@547|Enterobacter",2|Bacteria,L,Domain of unknown function (DUF4113),umuC,-,2.7.7.7,"ko:K02346,ko:K03502",-,-,-,-,"ko00000,ko01000,ko03400",-,-,-,"DUF4113,IMS,IMS_C,IMS_HHH",False
group_46306,group_46306,1399774.JDWH01000012_gene826,0.0,1108.0,"COG2132@1|root,COG2132@2|Bacteria,1MU0J@1224|Proteobacteria,1RQ4N@1236|Gammaproteobacteria",2|Bacteria,Q,Multi-copper,copA,-,-,"ko:K04753,ko:K14588",-,-,-,-,ko00000,-,-,-,"CopB,Cu-oxidase,Cu-oxidase_2,Cu-oxidase_3",True
group_46773,group_46773,1484158.PSNIH1_18575,3.69e-298,812.0,"2C4CB@1|root,2Z7XX@2|Bacteria,1R5NB@1224|Proteobacteria,1RN00@1236|Gammaproteobacteria",2|Bacteria,L,EcoRII C terminal,ecoRIIR,-,3.1.21.4,ko:K01155,-,-,-,-,"ko00000,ko01000,ko02048",-,-,-,"EcoRII-C,EcoRII-N",True
group_48719,group_48719,1045856.EcWSU1_A033,2.31e-43,142.0,"COG4456@1|root,COG4456@2|Bacteria,1N9I9@1224|Proteobacteria,1SDP3@1236|Gammaproteobacteria",2|Bacteria,S,Virulence-associated protein,vagC,-,-,ko:K18829,-,-,-,-,"ko00000,ko02048",-,-,-,MazE_antitoxin,True
group_49244,group_49244,399742.Ent638_4216,5.34e-44,144.0,"COG3609@1|root,COG3609@2|Bacteria,1PDAC@1224|Proteobacteria,1SB7I@1236|Gammaproteobacteria,3X3Y1@547|Enterobacter",2|Bacteria,K,Bacterial antitoxin of ParD toxin-antitoxin type II system and RHH,-,"GO:0003674,GO:0005488,GO:0005515,GO:0008150,GO:0040008,GO:0045927,GO:0048518,GO:0050789,GO:0065007,GO:0097351",-,ko:K07746,-,-,-,-,"ko00000,ko02048",-,-,-,"ParD_antitoxin,RHH_1",True
group_10490,group_10490,1484158.PSNIH1_18565,1.59e-39,133.0,"2BSB4@1|root,32MCV@2|Bacteria,1PV5N@1224|Proteobacteria,1T902@1236|Gammaproteobacteria,3W2AH@53335|Pantoea",2|Bacteria,S,Bacterial mobilisation protein (MobC),-,-,-,-,-,-,-,-,-,-,-,-,MobC,True
group_47833,group_47833,1006000.GKAS_04512,2.0099999999999998e-207,577.0,"28ICS@1|root,2Z8F1@2|Bacteria,1N32S@1224|Proteobacteria,1RQEN@1236|Gammaproteobacteria",2|Bacteria,S,RePlication protein,repA,-,-,-,-,-,-,-,-,-,-,-,Rep_3,False
group_49470,group_49470,1115512.EH105704_07_01850,8.649999999999999e-42,144.0,"28MD3@1|root,31KH4@2|Bacteria,1QICF@1224|Proteobacteria,1TG6V@1236|Gammaproteobacteria,3XPN2@561|Escherichia",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_43112,group_43112,716541.ECL_A006,1.78e-164,462.0,"2DE5C@1|root,2ZKJR@2|Bacteria,1RBF6@1224|Proteobacteria,1S2QV@1236|Gammaproteobacteria,3X2G0@547|Enterobacter",2|Bacteria,S,TraX protein,traX,-,-,-,-,-,-,-,-,-,-,-,TraX,True
group_46362,group_46362,716541.ECL_A074,1.3e-81,244.0,"2B116@1|root,31TEI@2|Bacteria,1QR4F@1224|Proteobacteria,1SJGW@1236|Gammaproteobacteria,3X40D@547|Enterobacter",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
terB,terB,155864.EDL933_1536,2.95e-101,293.0,"COG3793@1|root,COG3793@2|Bacteria,1RD4Q@1224|Proteobacteria,1S635@1236|Gammaproteobacteria,3XQVN@561|Escherichia",2|Bacteria,P,Tellurite resistance protein TerB,terB,-,-,"ko:K05793,ko:K05795",-,-,-,-,ko00000,-,-,-,"TerB,TerD",False
group_46560,group_46560,1122599.AUGR01000014_gene660,1.68e-05,49.3,"28S4M@1|root,31DM6@2|Bacteria,1QAY6@1224|Proteobacteria,1T6E2@1236|Gammaproteobacteria,1XMPN@135619|Oceanospirillales",2|Bacteria,S,"Toxin YafO, type II toxin-antitoxin system",-,-,-,-,-,-,-,-,-,-,-,-,YafO_toxin,True
estX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
terC,terC,155864.EDL933_1537,1.53e-243,669.0,"COG0861@1|root,COG0861@2|Bacteria,1MUNR@1224|Proteobacteria,1RP9Y@1236|Gammaproteobacteria,3XQB2@561|Escherichia",2|Bacteria,P,Integral membrane protein TerC family,terC,-,-,ko:K05794,-,-,-,-,ko00000,-,-,-,TerC,False
group_46263,group_46263,469595.CSAG_04326,0.0,1026.0,"COG4248@1|root,COG4248@2|Bacteria,1R6PB@1224|Proteobacteria,1RZBJ@1236|Gammaproteobacteria",2|Bacteria,S,PFAM Protein kinase domain,-,-,-,-,-,-,-,-,-,-,-,-,Pkinase,False
group_12731,group_12731,1263831.F543_22810,2.81e-96,285.0,"COG3231@1|root,COG3231@2|Bacteria,1MXWC@1224|Proteobacteria,1T8Y3@1236|Gammaproteobacteria,1Y9T5@135625|Pasteurellales",2|Bacteria,J,Phosphotransferase enzyme family,ymdC,-,"2.7.1.87,2.7.1.95","ko:K00897,ko:K10673,ko:K19272,ko:K19299",-,M00766,-,-,"br01600,ko00000,ko00002,ko01000,ko01504",-,-,-,APH,True
group_23233,group_23233,155864.EDL933_1532,2.18e-267,733.0,"COG0503@1|root,COG0503@2|Bacteria,1MWNI@1224|Proteobacteria,1RN87@1236|Gammaproteobacteria,3XQQR@561|Escherichia",2|Bacteria,F,Phosphoribosyl transferase,apt,-,"2.4.2.10,2.4.2.7","ko:K00759,ko:K00762","ko00230,ko00240,ko01100,map00230,map00240,map01100",M00051,"R00190,R01229,R01870,R04378","RC00063,RC00611","ko00000,ko00001,ko00002,ko01000,ko04147",-,-,"iUTI89_1310.UTI89_C0496,ic_1306.c0588","PELOTA_1,PRTase_1,PRTase_2,Pribosyltran,TRSP",True
group_42706,group_42706,469595.CSAG_04216,8.42e-183,513.0,"COG1403@1|root,COG1403@2|Bacteria,1MW22@1224|Proteobacteria,1S099@1236|Gammaproteobacteria",2|Bacteria,L,HNH endonuclease,mcrA,"GO:0000166,GO:0003674,GO:0003676,GO:0003677,GO:0005488,GO:0008327,GO:0036094,GO:0043565,GO:0097159,GO:1901265,GO:1901363",-,ko:K07451,-,-,-,-,"ko00000,ko01000,ko02048",-,-,-,HNH,True
group_46738,group_46738,716541.ECL_A065,1.98e-209,581.0,"COG1475@1|root,COG1475@2|Bacteria,1NGXR@1224|Proteobacteria,1RNZ3@1236|Gammaproteobacteria,3X2ZA@547|Enterobacter",2|Bacteria,K,ParB-like nuclease domain,sopB,-,-,ko:K03497,-,-,-,-,"ko00000,ko03000,ko03036,ko04812",-,-,-,ParBc,False
group_18168,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_23234,group_23234,716541.ECL_A204,5.670000000000001e-257,704.0,"COG1358@1|root,COG1358@2|Bacteria,1NNDE@1224|Proteobacteria,1RMBP@1236|Gammaproteobacteria",2|Bacteria,J,PELOTA RNA binding domain,stiP,"GO:0000902,GO:0003674,GO:0003824,GO:0006508,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0008234,GO:0009653,GO:0009987,GO:0010467,GO:0016043,GO:0016485,GO:0016540,GO:0016787,GO:0019538,GO:0032502,GO:0032989,GO:0043170,GO:0044238,GO:0048856,GO:0048869,GO:0051604,GO:0070011,GO:0071704,GO:0071840,GO:0140096,GO:1901564",-,ko:K07590,"ko03010,map03010",M00178,-,-,"br01610,ko00000,ko00001,ko00002,ko03011",-,-,-,"PELOTA_1,PRTase_1,PRTase_2,TRSP",False
group_42523,group_42523,716541.ECL_00682,1.45e-204,569.0,"COG2801@1|root,COG2963@1|root,COG2801@2|Bacteria,COG2963@2|Bacteria,1MVN5@1224|Proteobacteria,1RR8F@1236|Gammaproteobacteria,3X3JC@547|Enterobacter",2|Bacteria,L,HTH-like domain,-,-,-,"ko:K07483,ko:K07497",-,-,-,-,ko00000,-,-,-,"HTH_21,HTH_Tnp_1,rve_3",False
group_1872,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_45707,group_45707,716541.ECL_A077,1.29e-67,207.0,"2AHH0@1|root,317UE@2|Bacteria,1PZ89@1224|Proteobacteria,1RU0N@1236|Gammaproteobacteria,3X464@547|Enterobacter",2|Bacteria,S,Protein of unknown function (DUF1380),-,-,-,-,-,-,-,-,-,-,-,-,DUF1380,False
traI~~~traK~~~mobF,traI~~~traK~~~mobF,716541.ECL_A182,0.0,3229.0,"COG0507@1|root,COG0507@2|Bacteria,1MUTR@1224|Proteobacteria,1RMA4@1236|Gammaproteobacteria,3X0Z7@547|Enterobacter",2|Bacteria,L,DNA helicase TraI,traI,-,-,-,-,-,-,-,-,-,-,-,"AAA_30,TraI,TrwC,UvrD_C_2,Viral_helicase1",True
group_41864,group_41864,911008.GLAD_00494,5.25e-54,169.0,"COG4453@1|root,COG4453@2|Bacteria,1N7K8@1224|Proteobacteria,1SBVI@1236|Gammaproteobacteria",2|Bacteria,S,Protein of unknown function (DUF1778),-,-,-,-,-,-,-,-,-,-,-,-,DUF1778,True
group_47854,group_47854,716541.ECL_00682,1.4499999999999999e-204,569.0,"COG2801@1|root,COG2963@1|root,COG2801@2|Bacteria,COG2963@2|Bacteria,1MVN5@1224|Proteobacteria,1RR8F@1236|Gammaproteobacteria,3X3JC@547|Enterobacter",2|Bacteria,L,HTH-like domain,-,-,-,"ko:K07483,ko:K07497",-,-,-,-,ko00000,-,-,-,"HTH_21,HTH_Tnp_1,rve_3",False
group_45605,group_45605,1484158.PSNIH1_20300,4.48e-142,402.0,"COG4245@1|root,COG4245@2|Bacteria,1MXYW@1224|Proteobacteria,1RSH2@1236|Gammaproteobacteria,3W1M2@53335|Pantoea",2|Bacteria,S,von Willebrand factor type A domain,-,-,-,-,-,-,-,-,-,-,-,-,"VWA,VWA_2",False
group_41259,group_41259,35703.DQ02_09505,5.3099999999999996e-241,662.0,"COG0210@1|root,COG0210@2|Bacteria,1R5VM@1224|Proteobacteria,1S0ST@1236|Gammaproteobacteria,3WZ9U@544|Citrobacter",2|Bacteria,L,DNA helicase,-,-,3.6.4.12,ko:K03657,"ko03420,ko03430,map03420,map03430",-,-,-,"ko00000,ko00001,ko01000,ko03400",-,-,-,"AAA_19,UvrD-helicase,Viral_helicase1",True
group_37088,group_37088,35703.DQ02_13145,1.0499999999999997e-207,577.0,"COG0443@1|root,COG0443@2|Bacteria,1R4I4@1224|Proteobacteria,1RRY4@1236|Gammaproteobacteria,3WYFY@544|Citrobacter",2|Bacteria,O,StbA protein,yegD,-,-,"ko:K04046,ko:K18640",-,-,-,-,"ko00000,ko03110,ko04812",1.A.33,-,-,"HSP70,StbA",False
group_49086,group_49086,1045856.EcWSU1_A014,1.4200000000000001e-209,584.0,"COG4974@1|root,COG4974@2|Bacteria,1R7M0@1224|Proteobacteria,1RYKU@1236|Gammaproteobacteria,3X35V@547|Enterobacter",2|Bacteria,L,Phage integrase family,-,-,-,-,-,-,-,-,-,-,-,-,"Phage_int_SAM_1,Phage_integrase",True
dsbA~~~dsbC,dsbA~~~dsbC,716541.ECL_A183,7.91e-183,509.0,"COG1651@1|root,COG1651@2|Bacteria,1MY3H@1224|Proteobacteria,1RS9Y@1236|Gammaproteobacteria,3X1WG@547|Enterobacter",2|Bacteria,O,DSBA-like thioredoxin domain,com1,-,-,-,-,-,-,-,-,-,-,-,"DSBA,FKBP_N,Thioredoxin_4",True
group_23159,group_23159,469595.CSAG_04354,3.9900000000000005e-233,642.0,"COG3547@1|root,COG3547@2|Bacteria,1MUER@1224|Proteobacteria,1RMAQ@1236|Gammaproteobacteria,3WZ69@544|Citrobacter",2|Bacteria,L,Transposase,ISPlu13C,-,-,ko:K07486,-,-,-,-,ko00000,-,-,-,"DEDD_Tnp_IS110,Transposase_20",True
group_49356,group_49356,55207.KP22_18640,1.81e-184,514.0,"COG2801@1|root,COG2801@2|Bacteria,1MVN5@1224|Proteobacteria,1RP6D@1236|Gammaproteobacteria,1MSEE@122277|Pectobacterium",2|Bacteria,L,Integrase core domain,-,-,-,ko:K07497,-,-,-,-,ko00000,-,-,-,"HTH_21,rve,rve_3",False
group_49372,group_49372,55207.KP22_18645,4.69e-50,163.0,"COG2963@1|root,COG2963@2|Bacteria,1MZ3D@1224|Proteobacteria,1S9EI@1236|Gammaproteobacteria,1MT10@122277|Pectobacterium",2|Bacteria,L,Transposase,-,-,-,"ko:K07483,ko:K07497",-,-,-,-,ko00000,-,-,-,HTH_Tnp_1,False
group_46561,group_46561,716541.ECL_A133,5.21e-41,139.0,"2AKYD@1|root,348KY@2|Bacteria,1P1IR@1224|Proteobacteria,1SR69@1236|Gammaproteobacteria",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_41069,group_41069,573.JG24_00870,0.0,996.0,"COG3593@1|root,COG3593@2|Bacteria,1QUD4@1224|Proteobacteria,1T1U5@1236|Gammaproteobacteria",2|Bacteria,L,ATP-dependent endonuclease,-,-,-,ko:K07459,-,-,-,-,ko00000,-,-,-,"AAA_15,AAA_21",True
group_47192,group_47192,481805.EcolC_3893,2.0300000000000002e-80,243.0,"COG1662@1|root,COG3677@1|root,COG1662@2|Bacteria,COG3677@2|Bacteria,1RF0C@1224|Proteobacteria,1S5S1@1236|Gammaproteobacteria,3XQAS@561|Escherichia",2|Bacteria,L,hmm pf03400,-,-,-,ko:K07480,-,-,-,-,ko00000,-,-,-,"DDE_Tnp_IS1,HTH_Tnp_IS1,Zn_Tnp_IS1",True
cusR~~~silR~~~ompR,cusR~~~silR~~~ompR,502347.ESCAB7627_4464,3.54e-157,441.0,"COG0745@1|root,COG0745@2|Bacteria,1MU67@1224|Proteobacteria,1RNWH@1236|Gammaproteobacteria,3XP3I@561|Escherichia",2|Bacteria,K,"Transcriptional regulatory protein, C terminal",copR,-,-,ko:K07665,"ko02020,map02020","M00452,M00745",-,-,"ko00000,ko00001,ko00002,ko01504,ko02022",-,-,-,"Response_reg,Trans_reg_C",False
parE~~~parD,parE~~~parD,1045856.EcWSU1_A080,1.23e-64,200.0,"COG3668@1|root,COG3668@2|Bacteria,1QN9Z@1224|Proteobacteria,1SG0Y@1236|Gammaproteobacteria",2|Bacteria,S,"ParE toxin of type II toxin-antitoxin system, parDE",-,-,-,ko:K19092,-,-,-,-,"ko00000,ko02048",-,-,-,ParE_toxin,True
sul2,sul2,202956.BBNL01000082_gene3,2.6e-182,509.0,"COG0294@1|root,COG0294@2|Bacteria,1MUIR@1224|Proteobacteria,1S1B0@1236|Gammaproteobacteria,3NMJF@468|Moraxellaceae",2|Bacteria,H,"Catalyzes the condensation of para-aminobenzoate (pABA) with 6-hydroxymethyl-7,8-dihydropterin diphosphate (DHPt-PP) to form 7,8-dihydropteroate (H2Pte), the immediate precursor of folate derivatives",folP,"GO:0003674,GO:0003824,GO:0004156,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006575,GO:0006725,GO:0006732,GO:0006760,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009108,GO:0009396,GO:0009987,GO:0016053,GO:0016740,GO:0016765,GO:0018130,GO:0019438,GO:0019752,GO:0034641,GO:0042398,GO:0042558,GO:0042559,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046483,GO:0046653,GO:0046654,GO:0051186,GO:0051188,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576","2.5.1.15,2.7.6.3","ko:K00796,ko:K13941,ko:K18824","ko00790,ko01100,map00790,map01100","M00126,M00840,M00841","R03066,R03067,R03503","RC00002,RC00017,RC00121,RC00842","ko00000,ko00001,ko00002,ko01000,ko01504",-,-,-,Pterin_bind,True
group_46308,group_46308,716541.ECL_A121,6.12e-116,337.0,"293ZC@1|root,2ZREC@2|Bacteria,1RDYU@1224|Proteobacteria,1S4U7@1236|Gammaproteobacteria",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_43258,group_43258,1484157.PSNIH2_20685,0.0,1073.0,"COG1249@1|root,COG1249@2|Bacteria,1MU2U@1224|Proteobacteria,1RQTU@1236|Gammaproteobacteria",2|Bacteria,C,Belongs to the class-I pyridine nucleotide-disulfide oxidoreductase family,merA,-,1.16.1.1,"ko:K00520,ko:K21739",-,-,-,-,"ko00000,ko01000",-,-,-,"HMA,Pyr_redox_2,Pyr_redox_dim",True
group_43348,group_43348,55207.KP22_18645,3.87e-51,162.0,"COG2963@1|root,COG2963@2|Bacteria,1MZ3D@1224|Proteobacteria,1S9EI@1236|Gammaproteobacteria,1MT10@122277|Pectobacterium",2|Bacteria,L,Transposase,-,-,-,"ko:K07483,ko:K07497",-,-,-,-,ko00000,-,-,-,HTH_Tnp_1,False
nirD~~~ncrY,nirD~~~ncrY,716541.ECL_A110,4.36e-77,231.0,"COG3111@1|root,COG3111@2|Bacteria,1REUG@1224|Proteobacteria,1SE2I@1236|Gammaproteobacteria",2|Bacteria,S,Bacterial OB fold (BOF) protein,ydeI,-,-,-,-,-,-,-,-,-,-,-,BOF,False
group_36897,group_36897,155864.EDL933_p0076,2.49e-20,87.8,"2DDV0@1|root,2ZJDM@2|Bacteria,1P4TQ@1224|Proteobacteria,1SU5S@1236|Gammaproteobacteria,3XR5V@561|Escherichia",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
