Gene,allele,seed_ortholog,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs,phylon_exclusive
group_2444,group_2444,573.JG24_00145,1.12e-152,432.0,"COG5314@1|root,COG5314@2|Bacteria,1R6MA@1224|Proteobacteria,1RNZ0@1236|Gammaproteobacteria",2|Bacteria,U,type IV secretion,virB5,-,-,"ko:K03200,ko:K20266","ko02024,ko03070,map02024,map03070",M00333,-,-,"ko00000,ko00001,ko00002,ko02044","3.A.7,3.A.7.4",-,-,T4SS,True
group_44696,group_44696,573.JG24_00095,3.63e-115,330.0,"COG1525@1|root,COG1525@2|Bacteria,1N145@1224|Proteobacteria,1S9I3@1236|Gammaproteobacteria",2|Bacteria,L,nuclease,Z012_04225,"GO:0003674,GO:0003824,GO:0004518,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006401,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009987,GO:0016070,GO:0016787,GO:0016788,GO:0019439,GO:0034641,GO:0034655,GO:0043170,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044265,GO:0044270,GO:0044424,GO:0044464,GO:0046483,GO:0046700,GO:0071704,GO:0090304,GO:0090305,GO:1901360,GO:1901361,GO:1901575",3.1.31.1,ko:K01174,-,-,-,-,"ko00000,ko01000",-,-,-,"Excalibur,SNase",True
group_31999,group_31999,573.JG24_00140,5.81e-230,635.0,"COG3704@1|root,COG3704@2|Bacteria,1P5RF@1224|Proteobacteria,1RRHB@1236|Gammaproteobacteria",2|Bacteria,U,Conjugal transfer protein,virB6,-,-,ko:K03201,"ko03070,map03070",M00333,-,-,"ko00000,ko00001,ko00002,ko02044",3.A.7,-,-,TrbL,True
group_22010,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_12865,group_12865,573.JG24_00170,4.809999999999998e-274,750.0,"COG3843@1|root,COG3843@2|Bacteria,1MVHF@1224|Proteobacteria,1RZ5R@1236|Gammaproteobacteria",2|Bacteria,U,Relaxase/Mobilisation nuclease domain,-,-,-,-,-,-,-,-,-,-,-,-,Relaxase,True
group_42378,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_44616,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_2447,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_15129,group_15129,573.JG24_00110,0.0,1202.0,"COG3505@1|root,COG3505@2|Bacteria,1MV1G@1224|Proteobacteria,1RNF5@1236|Gammaproteobacteria",2|Bacteria,U,"Type IV secretory pathway, VirD4 components",virD4,-,-,"ko:K03205,ko:K12090","ko03070,ko05120,map03070,map05120","M00333,M00564",-,-,"ko00000,ko00001,ko00002,ko02044","3.A.7,3.A.7.12.1",-,-,T4SS-DNA_transf,True
group_2418,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_12866,group_12866,573.JG24_00210,1.71e-121,346.0,"COG2214@1|root,COG2214@2|Bacteria,1RJR1@1224|Proteobacteria,1S0MY@1236|Gammaproteobacteria",2|Bacteria,O,DnaJ molecular chaperone homology domain,-,-,-,ko:K03686,-,-,-,-,"ko00000,ko03029,ko03110",-,-,-,DnaJ,True
minD~~~parA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_48256,group_48256,469595.CSAG_04124,1.0800000000000001e-271,746.0,"COG3464@1|root,COG3464@2|Bacteria,1MV5J@1224|Proteobacteria,1RQQA@1236|Gammaproteobacteria,3WZBE@544|Citrobacter",2|Bacteria,L,Transposase,-,-,-,ko:K07485,-,-,-,-,ko00000,-,-,-,"DDE_Tnp_ISL3,HTH_Tnp_ISL3,zf-ISL3",True
group_46605,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_19236,group_19236,572265.HDEF_1334,1.49e-17,77.4,"2C7V7@1|root,33FR5@2|Bacteria,1NMTY@1224|Proteobacteria,1SGAW@1236|Gammaproteobacteria",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_49484,group_49484,1035839.AFNK01000044_gene987,0.0,1981.0,"COG4644@1|root,COG4644@2|Bacteria,1MUIU@1224|Proteobacteria,1RPZZ@1236|Gammaproteobacteria",2|Bacteria,L,Transposase,tnpA,-,-,-,-,-,-,-,-,-,-,-,"DDE_Tnp_Tn3,DUF4158",True
group_28861,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_2443,group_2443,573.JG24_00155,6.070000000000001e-59,182.0,"2EMA4@1|root,33EZ5@2|Bacteria,1NIZC@1224|Proteobacteria,1SHMD@1236|Gammaproteobacteria",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,TrbC,True
group_22008,group_22008,573.JG24_00250,1.13e-141,401.0,"COG1961@1|root,COG1961@2|Bacteria,1MVK6@1224|Proteobacteria,1S0SC@1236|Gammaproteobacteria",2|Bacteria,L,resolvase,-,-,-,-,-,-,-,-,-,-,-,-,"HTH_7,Resolvase",True
group_22013,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_23787,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_10800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_26751,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
triG~~~pilX8,triG~~~pilX8,573.JG24_00135,6.070000000000002e-166,464.0,"COG3736@1|root,COG3736@2|Bacteria,1MXRC@1224|Proteobacteria,1T0B5@1236|Gammaproteobacteria",2|Bacteria,U,VirB8 protein,virB8,-,-,"ko:K03203,ko:K12081","ko03070,map03070",M00333,-,-,"ko00000,ko00001,ko00002,ko02044","3.A.7,3.A.7.3.1",-,-,VirB8,True
