Gene,allele,seed_ortholog,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs,phylon_exclusive
group_40833,group_40833,716541.ECL_A150,7.910000000000001e-164,459.0,"COG2375@1|root,COG2375@2|Bacteria,1R69P@1224|Proteobacteria,1S1W0@1236|Gammaproteobacteria,3X1E9@547|Enterobacter",2|Bacteria,P,TraK protein,traK,-,-,ko:K12066,-,-,-,-,"ko00000,ko02044",3.A.7.11.1,-,-,"FAD_binding_9,TraK",True
group_47417,group_47417,716541.ECL_A176,7.78e-313,854.0,"28MTB@1|root,2ZB1J@2|Bacteria,1MWD0@1224|Proteobacteria,1RSK4@1236|Gammaproteobacteria,3X1NZ@547|Enterobacter",2|Bacteria,S,Conjugative relaxosome accessory transposon protein,traH,-,-,ko:K12072,-,-,-,-,"ko00000,ko02044",3.A.7.11.1,-,-,TraH,True
group_44838,group_44838,716541.ECL_A082,2.91e-25,95.5,"2ET5W@1|root,33KPY@2|Bacteria,1NMP2@1224|Proteobacteria,1SGW6@1236|Gammaproteobacteria",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_47538,group_47538,716541.ECL_A067,3.42e-311,847.0,"COG0389@1|root,COG0389@2|Bacteria,1MUUH@1224|Proteobacteria,1RMT1@1236|Gammaproteobacteria,3X3N5@547|Enterobacter",2|Bacteria,L,Domain of unknown function (DUF4113),umuC,-,2.7.7.7,"ko:K02346,ko:K03502",-,-,-,-,"ko00000,ko01000,ko03400",-,-,-,"DUF4113,IMS,IMS_C,IMS_HHH",False
group_12092,group_12092,716541.ECL_A091,2.7299999999999998e-46,149.0,"2C9H4@1|root,2ZQJ1@2|Bacteria,1P8MD@1224|Proteobacteria,1SUR7@1236|Gammaproteobacteria,3X42J@547|Enterobacter",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_45444,group_45444,716541.ECL_A075,1.06e-165,463.0,"COG0863@1|root,COG0863@2|Bacteria,1R7KV@1224|Proteobacteria,1RZ25@1236|Gammaproteobacteria,3X3EG@547|Enterobacter",2|Bacteria,H,DNA methylase,VP0394,-,2.1.1.72,"ko:K00571,ko:K07319",-,-,-,-,"ko00000,ko01000,ko02048",-,-,-,N6_N4_Mtase,True
group_47833,group_47833,1006000.GKAS_04512,2.0099999999999998e-207,577.0,"28ICS@1|root,2Z8F1@2|Bacteria,1N32S@1224|Proteobacteria,1RQEN@1236|Gammaproteobacteria",2|Bacteria,S,RePlication protein,repA,-,-,-,-,-,-,-,-,-,-,-,Rep_3,False
group_45613,group_45613,716541.ECL_A167,3.8899999999999996e-250,685.0,"28HGF@1|root,2Z7SA@2|Bacteria,1MXUA@1224|Proteobacteria,1RS8F@1236|Gammaproteobacteria,3X0N5@547|Enterobacter",2|Bacteria,S,TraU protein,traU,-,-,ko:K12060,-,-,-,-,"ko00000,ko02044",3.A.7.11.1,-,-,TraU,True
group_40657,group_40657,716541.ECL_A147,2.4e-68,207.0,"2EH7G@1|root,33AZA@2|Bacteria,1NJYH@1224|Proteobacteria,1SHE1@1236|Gammaproteobacteria,3X2PI@547|Enterobacter",2|Bacteria,S,TraA,-,-,-,-,-,-,-,-,-,-,-,-,TraA,True
group_42766,group_42766,716541.ECL_A134,2.16e-79,238.0,"2BNP4@1|root,32HC5@2|Bacteria,1NHFS@1224|Proteobacteria,1SJFX@1236|Gammaproteobacteria",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_46362,group_46362,716541.ECL_A074,1.3e-81,244.0,"2B116@1|root,31TEI@2|Bacteria,1QR4F@1224|Proteobacteria,1SJGW@1236|Gammaproteobacteria,3X40D@547|Enterobacter",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_35580,group_35580,716541.ECL_A140,1.24e-194,540.0,"28H9R@1|root,2Z7MD@2|Bacteria,1MVTR@1224|Proteobacteria,1RMPH@1236|Gammaproteobacteria,3X0IF@547|Enterobacter",2|Bacteria,S,Domain of unknown function (DUF932),-,-,-,-,-,-,-,-,-,-,-,-,DUF932,True
group_44064,group_44064,716541.ECL_A162,2.36e-72,219.0,"2FEMP@1|root,346M0@2|Bacteria,1P195@1224|Proteobacteria,1SRPD@1236|Gammaproteobacteria,3X466@547|Enterobacter",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_46738,group_46738,716541.ECL_A065,1.98e-209,581.0,"COG1475@1|root,COG1475@2|Bacteria,1NGXR@1224|Proteobacteria,1RNZ3@1236|Gammaproteobacteria,3X2ZA@547|Enterobacter",2|Bacteria,K,ParB-like nuclease domain,sopB,-,-,ko:K03497,-,-,-,-,"ko00000,ko03000,ko03036,ko04812",-,-,-,ParBc,False
scsC~~~dsbC~~~dsbA,scsC~~~dsbC~~~dsbA,716541.ECL_A183,3.85e-165,464.0,"COG1651@1|root,COG1651@2|Bacteria,1MY3H@1224|Proteobacteria,1RS9Y@1236|Gammaproteobacteria,3X1WG@547|Enterobacter",2|Bacteria,O,DSBA-like thioredoxin domain,com1,-,-,-,-,-,-,-,-,-,-,-,"DSBA,FKBP_N,Thioredoxin_4",True
group_47415,group_47415,716541.ECL_A157,2.18e-107,311.0,"2EDM8@1|root,337H2@2|Bacteria,1NCS8@1224|Proteobacteria,1SERY@1236|Gammaproteobacteria,3X2A5@547|Enterobacter",2|Bacteria,S,Type IV conjugative transfer system lipoprotein (TraV),-,-,-,ko:K12064,-,-,-,-,"ko00000,ko02044",3.A.7.11.1,-,-,TraV,True
group_47416,group_47416,716541.ECL_A161,4.18e-136,387.0,"2CGUX@1|root,31QWG@2|Bacteria,1N1MK@1224|Proteobacteria,1S72B@1236|Gammaproteobacteria,3X07E@547|Enterobacter",2|Bacteria,S,Sex factor F TraW protein N terminal,traW,-,-,ko:K12061,-,-,-,-,"ko00000,ko02044",3.A.7.11.1,-,-,TraW_N,True
group_45440,group_45440,716541.ECL_A080,8.029999999999999e-95,276.0,"2AM5P@1|root,31C03@2|Bacteria,1PW8M@1224|Proteobacteria,1T6DE@1236|Gammaproteobacteria,3X3YB@547|Enterobacter",2|Bacteria,S,Antirestriction protein,-,-,-,-,-,-,-,-,-,-,-,-,Antirestrict,True
group_45707,group_45707,716541.ECL_A077,1.29e-67,207.0,"2AHH0@1|root,317UE@2|Bacteria,1PZ89@1224|Proteobacteria,1RU0N@1236|Gammaproteobacteria,3X464@547|Enterobacter",2|Bacteria,S,Protein of unknown function (DUF1380),-,-,-,-,-,-,-,-,-,-,-,-,DUF1380,False
group_45259,group_45259,399742.Ent638_4298,1.51e-307,854.0,"28KC1@1|root,2Z9Z1@2|Bacteria,1MW96@1224|Proteobacteria,1RYPT@1236|Gammaproteobacteria,3X0F7@547|Enterobacter",2|Bacteria,S,Type-1V conjugative transfer system mating pair stabilisation,traN,-,-,ko:K12058,-,-,-,-,"ko00000,ko02044",3.A.7.11.1,-,-,TraN,True
group_45614,group_45614,399742.Ent638_4295,5.5e-67,203.0,"2EFVP@1|root,331HM@2|Bacteria,1NCV1@1224|Proteobacteria,1SCYG@1236|Gammaproteobacteria,3X2V7@547|Enterobacter",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_37088,group_37088,35703.DQ02_13145,1.0499999999999997e-207,577.0,"COG0443@1|root,COG0443@2|Bacteria,1R4I4@1224|Proteobacteria,1RRY4@1236|Gammaproteobacteria,3WYFY@544|Citrobacter",2|Bacteria,O,StbA protein,yegD,-,-,"ko:K04046,ko:K18640",-,-,-,-,"ko00000,ko03110,ko04812",1.A.33,-,-,"HSP70,StbA",False
group_46561,group_46561,716541.ECL_A133,5.21e-41,139.0,"2AKYD@1|root,348KY@2|Bacteria,1P1IR@1224|Proteobacteria,1SR69@1236|Gammaproteobacteria",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_45502,group_45502,716541.ECL_A076,3.41e-41,135.0,"2ESQW@1|root,33K9C@2|Bacteria,1NHP1@1224|Proteobacteria,1SH6E@1236|Gammaproteobacteria",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_44446,group_44446,716541.ECL_A177,0.0,1449.0,"COG4678@1|root,COG4678@2|Bacteria,1MXCR@1224|Proteobacteria,1RPZR@1236|Gammaproteobacteria,3X1V5@547|Enterobacter",2|Bacteria,G,"TraG-like protein, N-terminal region",traG,-,-,ko:K12056,-,-,-,-,"ko00000,ko02044",3.A.7.11.1,-,-,TraG_N,True
group_39947,group_39947,716541.ECL_A140,1.3899999999999999e-191,532.0,"28H9R@1|root,2Z7MD@2|Bacteria,1MVTR@1224|Proteobacteria,1RMPH@1236|Gammaproteobacteria,3X0IF@547|Enterobacter",2|Bacteria,S,Domain of unknown function (DUF932),-,-,-,-,-,-,-,-,-,-,-,-,DUF932,True
group_32739,group_32739,716541.ECL_A131,7.880000000000001e-29,103.0,"2EFY7@1|root,339QC@2|Bacteria,1NHNZ@1224|Proteobacteria,1SGKV@1236|Gammaproteobacteria,3X2VR@547|Enterobacter",2|Bacteria,S,Hok/gef family,hokB,"GO:0008150,GO:0022611,GO:0032502",-,"ko:K18919,ko:K18920,ko:K18921",-,-,-,-,"ko00000,ko02048",-,-,-,HOK_GEF,False
group_41832,group_41832,716541.ECL_A180,2.89e-68,206.0,"2BI8F@1|root,32CDU@2|Bacteria,1Q82A@1224|Proteobacteria,1RTYK@1236|Gammaproteobacteria,3X41N@547|Enterobacter",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
spo0J~~~psiB~~~parB,spo0J~~~psiB~~~parB,716541.ECL_A088,0.0,1248.0,"COG1475@1|root,COG1475@2|Bacteria,1MVF9@1224|Proteobacteria,1RR8P@1236|Gammaproteobacteria,3X1J3@547|Enterobacter",2|Bacteria,K,ParB-like nuclease domain,yubM,-,-,ko:K03497,-,-,-,-,"ko00000,ko03000,ko03036,ko04812",-,-,-,ParBc,True
group_37144,group_37144,573.JG24_02795,2.01e-141,401.0,"28MZ5@1|root,2ZB5Z@2|Bacteria,1R8QB@1224|Proteobacteria,1S02B@1236|Gammaproteobacteria",2|Bacteria,S,Plasmid stability protein,-,-,-,-,-,-,-,-,-,-,-,-,Plasmid_stab_B,False
group_40597,group_40597,716541.ECL_A145,7.42e-138,391.0,"2D7NX@1|root,32TPD@2|Bacteria,1N1MB@1224|Proteobacteria,1SBMY@1236|Gammaproteobacteria,3X0E4@547|Enterobacter",2|Bacteria,S,Arc-like DNA binding domain,-,-,-,-,-,-,-,-,-,-,-,-,Arc,True
lexA~~~umuD,lexA~~~umuD,35703.DQ02_13150,2.2e-88,260.0,"COG1974@1|root,COG1974@2|Bacteria,1MZFA@1224|Proteobacteria,1S5X5@1236|Gammaproteobacteria,3WYI5@544|Citrobacter",2|Bacteria,L,Peptidase S24-like,umuD,-,-,ko:K03503,-,-,-,-,"ko00000,ko01000,ko01002,ko03400",-,-,-,Peptidase_S24,False
group_38191,group_38191,716541.ECL_A071,1.52e-48,155.0,"2998B@1|root,2ZWBK@2|Bacteria,1P9BU@1224|Proteobacteria,1STQJ@1236|Gammaproteobacteria,3X45D@547|Enterobacter",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
traI~~~mobF,traI~~~mobF,716541.ECL_A182,0.0,3036.0,"COG0507@1|root,COG0507@2|Bacteria,1MUTR@1224|Proteobacteria,1RMA4@1236|Gammaproteobacteria,3X0Z7@547|Enterobacter",2|Bacteria,L,DNA helicase TraI,traI,-,-,-,-,-,-,-,-,-,-,-,"AAA_30,TraI,TrwC,UvrD_C_2,Viral_helicase1",True
group_47729,group_47729,716541.ECL_A005,3.9299999999999995e-67,204.0,"2EQZ7@1|root,33I3I@2|Bacteria,1NNU5@1224|Proteobacteria,1SGS5@1236|Gammaproteobacteria",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_41996,group_41996,716541.ECL_A181,0.0,1367.0,"COG3505@1|root,COG3505@2|Bacteria,1PWIG@1224|Proteobacteria,1RY3M@1236|Gammaproteobacteria,3X11Y@547|Enterobacter",2|Bacteria,U,Type IV secretory system Conjugative DNA transfer,traD,-,-,-,-,-,-,-,-,-,-,-,"TraD_N,TrwB_AAD_bind",True
group_37055,group_37055,716541.ECL_A006,2.57e-174,487.0,"2DE5C@1|root,2ZKJR@2|Bacteria,1RBF6@1224|Proteobacteria,1S2QV@1236|Gammaproteobacteria,3X2G0@547|Enterobacter",2|Bacteria,S,TraX protein,traX,-,-,-,-,-,-,-,-,-,-,-,TraX,True
group_40528,group_40528,399742.Ent638_4281,9.7e-71,214.0,"2F7ER@1|root,33ZVK@2|Bacteria,1NY7D@1224|Proteobacteria,1SQ1R@1236|Gammaproteobacteria,3X2SX@547|Enterobacter",2|Bacteria,S,"TraM protein, DNA-binding",-,-,-,-,-,-,-,-,-,-,-,-,Tra_M,True
group_47747,group_47747,1045856.EcWSU1_A085,1e-178,502.0,"28JKD@1|root,2Z9P8@2|Bacteria,1R7VR@1224|Proteobacteria,1RTEN@1236|Gammaproteobacteria,3X2PZ@547|Enterobacter",2|Bacteria,S,Protein of unknown function (DUF4225),-,-,-,-,-,-,-,-,-,-,-,-,DUF4225,True
group_45262,group_45262,716541.ECL_A168,3.41e-107,313.0,"29PHP@1|root,30AFU@2|Bacteria,1RECD@1224|Proteobacteria,1S4EC@1236|Gammaproteobacteria,3X2AD@547|Enterobacter",2|Bacteria,S,Type-F conjugative transfer system pilin assembly protein,trbC,-,-,ko:K12059,-,-,-,-,"ko00000,ko02044",3.A.7.11.1,-,-,TrbC_Ftype,True
group_49167,group_49167,716541.ECL_A059,6.91e-176,491.0,"COG0582@1|root,COG0582@2|Bacteria,1PU4F@1224|Proteobacteria,1RPBW@1236|Gammaproteobacteria,3X1BB@547|Enterobacter",2|Bacteria,L,Phage integrase family,-,-,-,ko:K04763,-,-,-,-,"ko00000,ko03036",-,-,-,"Arm-DNA-bind_5,Phage_int_SAM_1,Phage_int_SAM_5,Phage_integrase",False
group_43275,group_43275,716541.ECL_A135,8.66e-32,111.0,"2EQM3@1|root,33I72@2|Bacteria,1NNHI@1224|Proteobacteria,1SJGI@1236|Gammaproteobacteria",2|Bacteria,S,succinate dehydrogenase flavoprotein subunit,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_41927,group_41927,1006004.GBAG_0178,2.78e-113,325.0,"COG0454@1|root,COG0454@2|Bacteria,1RHV9@1224|Proteobacteria,1S7M7@1236|Gammaproteobacteria",2|Bacteria,K,Acetyltransferase (GNAT) family,-,-,-,-,-,-,-,-,-,-,-,-,"Acetyltransf_1,Acetyltransf_10,Acetyltransf_7",False
group_44232,group_44232,716541.ECL_A087,8.870000000000002e-66,201.0,"29HDB@1|root,304AU@2|Bacteria,1QR24@1224|Proteobacteria,1RTU0@1236|Gammaproteobacteria,3X2Q8@547|Enterobacter",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_44058,group_44058,716541.ECL_A174,1.58e-50,160.0,"2B0Z7@1|root,31TCC@2|Bacteria,1QR28@1224|Proteobacteria,1RTU8@1236|Gammaproteobacteria,3X2TZ@547|Enterobacter",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_41746,group_41746,716541.ECL_A276,1.24e-52,166.0,"COG4453@1|root,COG4453@2|Bacteria,1N7K8@1224|Proteobacteria,1SBVI@1236|Gammaproteobacteria,3X2I0@547|Enterobacter",2|Bacteria,S,Protein of unknown function (DUF1778),-,-,-,-,-,-,-,-,-,-,-,-,DUF1778,False
group_46750,group_46750,716541.ECL_A181,0.0,1161.0,"COG3505@1|root,COG3505@2|Bacteria,1PWIG@1224|Proteobacteria,1RY3M@1236|Gammaproteobacteria,3X11Y@547|Enterobacter",2|Bacteria,U,Type IV secretory system Conjugative DNA transfer,traD,-,-,-,-,-,-,-,-,-,-,-,"TraD_N,TrwB_AAD_bind",True
group_40726,group_40726,716541.ECL_A170,5.080000000000001e-167,469.0,"COG0526@1|root,COG0526@2|Bacteria,1MXG2@1224|Proteobacteria,1T0JW@1236|Gammaproteobacteria,3X25Y@547|Enterobacter",2|Bacteria,CO,F plasmid transfer operon protein,traF,"GO:0003674,GO:0003824,GO:0004791,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006950,GO:0006979,GO:0008150,GO:0008152,GO:0009636,GO:0009987,GO:0015035,GO:0015036,GO:0016209,GO:0016491,GO:0016651,GO:0016667,GO:0016668,GO:0016671,GO:0019725,GO:0033554,GO:0034599,GO:0042221,GO:0042592,GO:0044424,GO:0044444,GO:0044464,GO:0045454,GO:0047134,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0055114,GO:0065007,GO:0065008,GO:0070887,GO:0097237,GO:0098754,GO:0098869,GO:1990748",-,"ko:K03671,ko:K12057","ko04621,ko05418,map04621,map05418",-,-,-,"ko00000,ko00001,ko02044,ko03110",3.A.7.11.1,-,-,"Thioredoxin,TraF",True
group_40800,group_40800,716541.ECL_A149,3.94e-127,365.0,"2DBUJ@1|root,2ZB5X@2|Bacteria,1P88B@1224|Proteobacteria,1S1NG@1236|Gammaproteobacteria,3X2HR@547|Enterobacter",2|Bacteria,S,TraE protein,traE,-,-,ko:K12067,-,-,-,-,"ko00000,ko02044",3.A.7.11.1,-,-,TraE,True
group_32160,group_32160,716541.ECL_A089,1.1e-88,261.0,"2EAYP@1|root,334ZM@2|Bacteria,1NBCK@1224|Proteobacteria,1SCFX@1236|Gammaproteobacteria,3X2S7@547|Enterobacter",2|Bacteria,S,Plasmid SOS inhibition protein (PsiB),psiB,-,-,-,-,-,-,-,-,-,-,-,PsiB,True
group_43675,group_43675,716541.ECL_A136,4.4e-158,446.0,"COG0286@1|root,COG0286@2|Bacteria,1RFKR@1224|Proteobacteria,1RRYC@1236|Gammaproteobacteria",2|Bacteria,V,N-6 DNA Methylase,-,-,-,-,-,-,-,-,-,-,-,-,N6_Mtase,True
group_40370,group_40370,716541.ECL_A141,3.2e-95,280.0,"COG0741@1|root,COG0741@2|Bacteria,1MZU4@1224|Proteobacteria,1S4BQ@1236|Gammaproteobacteria,3X2DJ@547|Enterobacter",2|Bacteria,M,Transglycosylase SLT domain,iagB,-,-,-,-,-,-,-,-,-,-,-,SLT,True
group_47841,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_42326,group_42326,716541.ECL_A164,6.61e-157,449.0,"2CH9Y@1|root,2ZSMR@2|Bacteria,1P4QG@1224|Proteobacteria,1SV5V@1236|Gammaproteobacteria,3X42A@547|Enterobacter",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_40743,group_40743,716541.ECL_A148,3.05e-63,193.0,"2EJSV@1|root,33DHH@2|Bacteria,1N8YF@1224|Proteobacteria,1SDCD@1236|Gammaproteobacteria,3X2NC@547|Enterobacter",2|Bacteria,S,TraL protein,traL,-,-,ko:K12068,-,-,-,-,"ko00000,ko02044",3.A.7.11.1,-,-,TraL,True
group_46899,group_46899,716541.ECL_A160,4.62e-87,257.0,"2BFA5@1|root,32932@2|Bacteria,1QN9J@1224|Proteobacteria,1TKSP@1236|Gammaproteobacteria,3X2PR@547|Enterobacter",2|Bacteria,S,Type-F conjugative transfer system protein (TrbI_Ftype),-,-,-,ko:K12062,-,-,-,-,"ko00000,ko02044",3.A.7.11.1,-,-,TrbI_Ftype,True
group_35944,group_35944,716541.ECL_A001,3.67e-232,641.0,"28P1U@1|root,2ZBY2@2|Bacteria,1RC4P@1224|Proteobacteria,1S2PD@1236|Gammaproteobacteria,3X2KP@547|Enterobacter",2|Bacteria,S,IncFII RepA protein family,repA,-,-,-,-,-,-,-,-,-,-,-,IncFII_repA,False
group_39194,group_39194,716541.ECL_A144,3.24e-84,249.0,"2F7ER@1|root,33ZVK@2|Bacteria,1NY7D@1224|Proteobacteria,1SQ1R@1236|Gammaproteobacteria,3X2SX@547|Enterobacter",2|Bacteria,S,"TraM protein, DNA-binding",-,-,-,-,-,-,-,-,-,-,-,-,Tra_M,True
group_40054,group_40054,716541.ECL_A139,1.5599999999999999e-60,188.0,"2C9H5@1|root,2ZRIW@2|Bacteria,1PAIS@1224|Proteobacteria,1ST4F@1236|Gammaproteobacteria,3X2XW@547|Enterobacter",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_36244,group_36244,716541.ECL_A090,1.38e-167,469.0,"29AWV@1|root,2ZXW0@2|Bacteria,1RFX4@1224|Proteobacteria,1S5K4@1236|Gammaproteobacteria,3X2FA@547|Enterobacter",2|Bacteria,S,PsiA protein,psiA,-,-,-,-,-,-,-,-,-,-,-,PsiA,True
