Gene,allele,seed_ortholog,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs,phylon_exclusive
group_42297,group_42297,220341.16506026,1.01e-70,214.0,"28W4C@1|root,2ZI58@2|Bacteria,1PBGD@1224|Proteobacteria,1SU1Y@1236|Gammaproteobacteria",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_31967,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_46428,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
exoIX,exoIX,220341.16505991,4.94e-217,600.0,"COG0258@1|root,COG0258@2|Bacteria,1N5IZ@1224|Proteobacteria,1SRJ2@1236|Gammaproteobacteria",2|Bacteria,L,Helix-hairpin-helix class 2 (Pol1 family) motifs,polA,"GO:0003674,GO:0003824,GO:0003887,GO:0004518,GO:0004527,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0006139,GO:0006259,GO:0006260,GO:0006261,GO:0006281,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0008409,GO:0009058,GO:0009059,GO:0009987,GO:0016020,GO:0016740,GO:0016772,GO:0016779,GO:0016787,GO:0016788,GO:0018130,GO:0019438,GO:0030312,GO:0033554,GO:0034061,GO:0034641,GO:0034645,GO:0034654,GO:0040007,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044424,GO:0044464,GO:0046483,GO:0050896,GO:0051716,GO:0071704,GO:0071897,GO:0071944,GO:0090304,GO:0090305,GO:0140097,GO:1901360,GO:1901362,GO:1901576",2.7.7.7,"ko:K01146,ko:K02335","ko00230,ko00240,ko01100,ko03030,ko03410,ko03420,ko03440,map00230,map00240,map01100,map03030,map03410,map03420,map03440",-,"R00375,R00376,R00377,R00378",RC02795,"ko00000,ko00001,ko01000,ko03032,ko03400",-,-,-,"5_3_exonuc,5_3_exonuc_N,DNA_pol_A,DNA_pol_A_exo1",True
group_20733,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_48699,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_44321,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_43194,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_37514,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_45628,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_34531,group_34531,220341.16506031,9.5e-68,205.0,"2F7IJ@1|root,33ZZ6@2|Bacteria,1NXXW@1224|Proteobacteria,1SR0Y@1236|Gammaproteobacteria",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_48683,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_23325,group_23325,220341.16506057,2.27e-142,403.0,"COG1475@1|root,COG1475@2|Bacteria,1PCSH@1224|Proteobacteria,1TKI5@1236|Gammaproteobacteria,3ZNF0@590|Salmonella",2|Bacteria,K,ParB-like nuclease domain,-,-,-,-,-,-,-,-,-,-,-,-,ParBc,True
group_36129,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_31964,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_16535,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_33181,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_25154,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_45939,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_28151,group_28151,1115515.EV102420_08_02340,2.31e-14,74.7,"2C513@1|root,33TGP@2|Bacteria,1NRNV@1224|Proteobacteria,1SKH3@1236|Gammaproteobacteria",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
corA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_37437,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_33262,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
yjdB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_36931,group_36931,220341.16506076,6.11e-54,169.0,"2C59U@1|root,32Y4E@2|Bacteria,1N6SI@1224|Proteobacteria,1SD4X@1236|Gammaproteobacteria",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_36416,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_47617,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_31965,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
dfrA51,dfrA51,220341.16506098,3.37e-99,289.0,"COG0262@1|root,COG0262@2|Bacteria,1RH0P@1224|Proteobacteria,1S5VH@1236|Gammaproteobacteria",2|Bacteria,H,"Key enzyme in folate metabolism. Catalyzes an essential reaction for de novo glycine and purine synthesis, and for DNA precursor synthesis",folA,"GO:0000166,GO:0003674,GO:0003824,GO:0004146,GO:0005488,GO:0006082,GO:0006575,GO:0006725,GO:0006730,GO:0006732,GO:0006760,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009108,GO:0009396,GO:0009987,GO:0016053,GO:0016491,GO:0016645,GO:0016646,GO:0018130,GO:0019438,GO:0019752,GO:0034641,GO:0036094,GO:0042398,GO:0042558,GO:0042559,GO:0043167,GO:0043168,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0046394,GO:0046483,GO:0046653,GO:0046654,GO:0048037,GO:0050661,GO:0050662,GO:0051186,GO:0051188,GO:0055114,GO:0070401,GO:0071704,GO:0097159,GO:1901265,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901576",1.5.1.3,"ko:K00287,ko:K18590","ko00670,ko00790,ko01100,ko01523,map00670,map00790,map01100,map01523","M00126,M00840","R00936,R00937,R00939,R00940,R02235,R02236,R11765","RC00109,RC00110,RC00158","br01600,ko00000,ko00001,ko00002,ko01000,ko01504",-,-,"iJN746.PP_5132,iNJ661.Rv2763c",DHFR_1,True
group_37985,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_28779,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_37306,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_44320,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_31591,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_36201,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_38139,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_29672,group_29672,220341.16506038,0.0,2608.0,"COG0419@1|root,COG3941@1|root,COG0419@2|Bacteria,COG3941@2|Bacteria,1MZWI@1224|Proteobacteria,1RQ7Y@1236|Gammaproteobacteria",2|Bacteria,L,Mu-like prophage protein,-,-,-,ko:K03546,-,-,-,-,"ko00000,ko03400",-,-,-,"AAA_23,DUF3732,Tape_meas_lam_C",True
group_5501,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_36576,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_1934,group_1934,220341.16506039,4.27e-58,179.0,"2FJSD@1|root,34BF4@2|Bacteria,1P3U3@1224|Proteobacteria,1SRIP@1236|Gammaproteobacteria",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_46045,group_46045,220341.16506110,8.87e-107,308.0,"2ERIN@1|root,33J45@2|Bacteria,1NPRI@1224|Proteobacteria,1SIH2@1236|Gammaproteobacteria",2|Bacteria,S,Acetyltransferase (GNAT) family,-,-,-,-,-,-,-,-,-,-,-,-,Acetyltransf_1,True
group_45673,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_36203,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_45270,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_1936,group_1936,220341.16506040,1.94e-66,202.0,"2F968@1|root,341HQ@2|Bacteria,1NZ9F@1224|Proteobacteria,1SQ2G@1236|Gammaproteobacteria",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_22948,group_22948,406818.XBJ1_4308,1.05e-14,72.4,"2EDK2@1|root,337I6@2|Bacteria,1NCPG@1224|Proteobacteria,1SET9@1236|Gammaproteobacteria",2|Bacteria,S,"Toxin YafO, type II toxin-antitoxin system",-,-,-,ko:K19160,-,-,-,-,"ko00000,ko01000,ko02048",-,-,-,YafO_toxin,True
group_47625,group_47625,220341.16506000,2.05e-81,241.0,"2AMX3@1|root,32N5X@2|Bacteria,1Q3K8@1224|Proteobacteria,1SS6V@1236|Gammaproteobacteria",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_47974,group_47974,220341.16506085,0.0,1096.0,"COG0827@1|root,COG0827@2|Bacteria,1QAWE@1224|Proteobacteria,1SGJI@1236|Gammaproteobacteria",2|Bacteria,L,Domain of unknown function (DUF4942),-,-,-,-,-,-,-,-,-,-,-,-,"DUF4942,N6_Mtase",True
group_34384,group_34384,104623.Ser39006_00134,5.26e-110,318.0,"COG3311@1|root,COG3311@2|Bacteria,1RFU1@1224|Proteobacteria,1RYMB@1236|Gammaproteobacteria,40538@613|Serratia",2|Bacteria,K,Transcriptional regulator,-,-,-,-,-,-,-,-,-,-,-,-,Phage_AlpA,True
group_23282,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_38666,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_45820,group_45820,220341.16506103,0.0,1454.0,"COG0209@1|root,COG0209@2|Bacteria,1MUJ8@1224|Proteobacteria,1RMPV@1236|Gammaproteobacteria,3ZJXF@590|Salmonella",2|Bacteria,F,Provides the precursors necessary for DNA synthesis. Catalyzes the biosynthesis of deoxyribonucleotides from the corresponding ribonucleotides,nrdA,-,1.17.4.1,ko:K00525,"ko00230,ko00240,ko01100,map00230,map00240,map01100",M00053,"R02017,R02018,R02019,R02024",RC00613,"ko00000,ko00001,ko00002,ko01000,ko03400",-,-,-,"ATP-cone,Ribonuc_red_lgC,Ribonuc_red_lgN",True
group_43060,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
