Gene,allele,seed_ortholog,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs,phylon_exclusive
group_46973,group_46973,1399774.JDWH01000005_gene351,5.179999999999999e-274,748.0,"COG1062@1|root,COG1062@2|Bacteria,1MUK4@1224|Proteobacteria,1RNQ4@1236|Gammaproteobacteria,3X114@547|Enterobacter",2|Bacteria,C,Belongs to the zinc-containing alcohol dehydrogenase family. Class-III subfamily,adhC,"GO:0003674,GO:0003824,GO:0004022,GO:0004024,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006081,GO:0008150,GO:0008152,GO:0008270,GO:0009056,GO:0009636,GO:0009987,GO:0010033,GO:0016491,GO:0016614,GO:0016616,GO:0016999,GO:0017001,GO:0017144,GO:0042221,GO:0042802,GO:0043167,GO:0043169,GO:0044237,GO:0044248,GO:0044281,GO:0044282,GO:0044424,GO:0044444,GO:0044464,GO:0046185,GO:0046292,GO:0046294,GO:0046872,GO:0046914,GO:0050896,GO:0051716,GO:0051903,GO:0055114,GO:0070887,GO:0071704,GO:0097237,GO:0098754,GO:0110095,GO:0110096,GO:1901575,GO:1901700,GO:1901701,GO:1990748","1.1.1.1,1.1.1.284",ko:K00121,"ko00010,ko00071,ko00350,ko00625,ko00626,ko00680,ko00830,ko00980,ko00982,ko01100,ko01110,ko01120,ko01130,ko01200,ko01220,ko05204,map00010,map00071,map00350,map00625,map00626,map00680,map00830,map00980,map00982,map01100,map01110,map01120,map01130,map01200,map01220,map05204",-,"R00623,R00754,R02124,R04880,R05233,R05234,R06917,R06927,R06983,R07105,R08281,R08306,R08310","RC00050,RC00087,RC00088,RC00099,RC00116,RC00649,RC01715,RC01734,RC02273","ko00000,ko00001,ko01000",-,-,"iEC042_1314.EC042_0393,iEC55989_1330.EC55989_0365,iECH74115_1262.ECH74115_0431,iECIAI1_1343.ECIAI1_0357,iECIAI39_1322.ECIAI39_0322,iECO103_1326.ECO103_0338,iECO111_1330.ECO111_0392,iECO26_1355.ECO26_0392,iECSE_1348.ECSE_0381,iECSP_1301.ECSP_0420,iECUMN_1333.ECUMN_0399,iECW_1372.ECW_m0434,iECs_1301.ECs0411,iEKO11_1354.EKO11_3486,iETEC_1333.ETEC_0412,iEcE24377_1341.EcE24377A_0381,iEcHS_1320.EcHS_A0421,iEcolC_1368.EcolC_3269,iG2583_1286.G2583_0469,iSSON_1240.SSON_0335,iSbBS512_1146.SbBS512_E0271,iUMNK88_1353.UMNK88_407,iWFL_1372.ECW_m0434,iZ_1308.Z0456","ADH_N,ADH_zinc_N",False
group_42663,group_42663,500637.PROVRUST_06883,3.77e-53,167.0,"COG1937@1|root,COG1937@2|Bacteria,1N6ZN@1224|Proteobacteria,1SCK3@1236|Gammaproteobacteria,3Z9BH@586|Providencia",2|Bacteria,S,Metal-sensitive transcriptional repressor,frmR,"GO:0006355,GO:0008150,GO:0009889,GO:0009890,GO:0009892,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0019219,GO:0019222,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0045892,GO:0045934,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0060255,GO:0065007,GO:0080090,GO:1902679,GO:1903506,GO:1903507,GO:2000112,GO:2000113,GO:2001141",-,ko:K21600,-,-,-,-,"ko00000,ko03000",-,-,-,Trns_repr_metal,False
group_15170,group_15170,1484158.PSNIH1_19895,4.930000000000001e-208,574.0,"COG0627@1|root,COG0627@2|Bacteria,1MUID@1224|Proteobacteria,1RMR3@1236|Gammaproteobacteria,3W1U6@53335|Pantoea",2|Bacteria,S,Serine hydrolase involved in the detoxification of formaldehyde,fghA,"GO:0003674,GO:0003824,GO:0006081,GO:0008150,GO:0008152,GO:0009987,GO:0016787,GO:0016788,GO:0016790,GO:0016999,GO:0017144,GO:0018738,GO:0044237,GO:0044281,GO:0046292,GO:0071704",3.1.2.12,"ko:K01070,ko:K09795","ko00680,ko01120,ko01200,map00680,map01120,map01200",-,R00527,"RC00167,RC00320","ko00000,ko00001,ko01000",-,CE1,"iAF1260.b0355,iBWG_1329.BWG_0244,iECDH10B_1368.ECDH10B_0310,iECDH1ME8569_1439.ECDH1ME8569_0342,iEcDH1_1363.EcDH1_3251,iG2583_1286.G2583_0468,iJO1366.b0355,iY75_1357.Y75_RS01830",Esterase,False
group_48170,group_48170,1484157.PSNIH2_09270,2.93e-284,775.0,"COG1063@1|root,COG1063@2|Bacteria,1MW6Y@1224|Proteobacteria,1RRPT@1236|Gammaproteobacteria,3VZ6I@53335|Pantoea",2|Bacteria,E,Dehydrogenase,-,-,"1.1.1.14,1.1.1.303,1.1.1.4,1.2.1.46","ko:K00004,ko:K00008,ko:K00148","ko00040,ko00051,ko00625,ko00650,ko00680,ko01100,ko01120,ko01200,map00040,map00051,map00625,map00650,map00680,map01100,map01120,map01200",M00014,"R00604,R00875,R01896,R02855,R02946,R10504","RC00085,RC00102,RC00188,RC00205,RC00525","ko00000,ko00001,ko00002,ko01000",-,-,-,"ADH_N,ADH_N_assoc,ADH_zinc_N",False
wcaG~~~yhfK,wcaG~~~yhfK,1484158.PSNIH1_20745,2.16e-145,411.0,"COG0702@1|root,COG0702@2|Bacteria,1R63N@1224|Proteobacteria,1RQER@1236|Gammaproteobacteria,3VZUJ@53335|Pantoea",2|Bacteria,GM,NmrA-like family,-,-,-,-,-,-,-,-,-,-,-,-,NAD_binding_10,False
tnp~~~insE~~~ykgN,tnp~~~insE~~~ykgN,571.MC52_11075,7.100000000000001e-76,237.0,"COG2801@1|root,COG2801@2|Bacteria,1MVXQ@1224|Proteobacteria,1RR4F@1236|Gammaproteobacteria",2|Bacteria,L,COG2801 Transposase and inactivated derivatives,insF,-,-,ko:K07497,-,-,-,-,ko00000,-,-,-,"HTH_21,rve",False
group_46246,group_46246,1399774.JDWH01000003_gene1071,5e-144,407.0,"COG1309@1|root,COG1309@2|Bacteria,1RA4T@1224|Proteobacteria,1RNQH@1236|Gammaproteobacteria,3X3U2@547|Enterobacter",2|Bacteria,K,Bacterial transcriptional repressor C-terminal,acuR,-,-,ko:K16137,-,-,-,-,"ko00000,ko03000",-,-,-,"TetR_C_13,TetR_N",True
group_15162,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_47767,group_47767,1115512.EH105704_11_01020,3.6800000000000003e-32,115.0,"COG1145@1|root,32SB1@2|Bacteria,1N096@1224|Proteobacteria,1S91Y@1236|Gammaproteobacteria",2|Bacteria,C,Ferredoxin,-,-,-,-,-,-,-,-,-,-,-,-,DUF326,False
group_14783,group_14783,571.MC52_21095,2.42e-176,495.0,"COG0583@1|root,COG0583@2|Bacteria,1MV06@1224|Proteobacteria,1RQ28@1236|Gammaproteobacteria",2|Bacteria,K,transcriptional regulator,-,-,-,ko:K18900,-,M00698,-,-,"ko00000,ko00002,ko01504,ko03000",-,-,-,"HTH_1,LysR_substrate",True
group_35821,group_35821,911008.GLAD_01739,0.0,1456.0,"COG1032@1|root,COG1032@2|Bacteria,1MUG3@1224|Proteobacteria,1RN9V@1236|Gammaproteobacteria",2|Bacteria,C,UPF0313 protein,ygiQ,-,-,-,-,-,-,-,-,-,-,-,"DUF3362,Radical_SAM,Radical_SAM_N",False
group_2128,group_2128,1484158.PSNIH1_19900,6.79e-91,266.0,"COG0346@1|root,COG0346@2|Bacteria,1RDQV@1224|Proteobacteria,1S53Z@1236|Gammaproteobacteria,3W2P5@53335|Pantoea",2|Bacteria,E,Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily,-,-,4.4.1.5,ko:K01759,"ko00620,map00620",-,R02530,"RC00004,RC00740","ko00000,ko00001,ko01000",-,-,-,Glyoxalase,False
group_47023,group_47023,481805.EcolC_3406,3.31e-197,546.0,"COG2801@1|root,COG2801@2|Bacteria,1MVXQ@1224|Proteobacteria,1RR4F@1236|Gammaproteobacteria,3XQKZ@561|Escherichia",2|Bacteria,L,DDE domain,-,-,-,ko:K07497,-,-,-,-,ko00000,-,-,-,"HTH_21,rve,rve_2",True
group_15130,group_15130,1484158.PSNIH1_20805,2.83e-151,425.0,"2AUZT@1|root,31KPN@2|Bacteria,1QIJA@1224|Proteobacteria,1TGE5@1236|Gammaproteobacteria,3W239@53335|Pantoea",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
