Gene,allele,seed_ortholog,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs,phylon_exclusive
group_28878,group_28878,1006000.GKAS_02281,1.11e-122,356.0,"COG0739@1|root,COG0739@2|Bacteria,1R6GJ@1224|Proteobacteria,1S1U4@1236|Gammaproteobacteria",2|Bacteria,M,Peptidase family M23,-,-,2.7.1.50,"ko:K00878,ko:K19304","ko00730,ko01100,map00730,map01100",M00127,R04448,"RC00002,RC00017","ko00000,ko00001,ko00002,ko01000,ko01002,ko01011",-,-,-,"OapA,Peptidase_M23",False
group_42283,group_42283,640513.Entas_3088,1.86e-86,256.0,"COG3772@1|root,COG3772@2|Bacteria,1MZJD@1224|Proteobacteria,1S99W@1236|Gammaproteobacteria,3X3S4@547|Enterobacter",2|Bacteria,G,Phage lysozyme,-,-,3.2.1.17,ko:K01185,-,-,-,-,"ko00000,ko01000",-,-,-,Phage_lysozyme,True
pcoA,pcoA,469595.CSAG_04231,0.0,1202.0,"COG2132@1|root,COG2132@2|Bacteria,1MU0J@1224|Proteobacteria,1RQ4N@1236|Gammaproteobacteria",2|Bacteria,Q,Multi-copper,copA,-,-,-,-,-,-,-,-,-,-,-,"CopB,Cu-oxidase,Cu-oxidase_2,Cu-oxidase_3",False
group_23069,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_32212,group_32212,1115512.EH105704_04_00030,0.0,1404.0,"COG2801@1|root,COG2801@2|Bacteria,1PDVT@1224|Proteobacteria,1RQCZ@1236|Gammaproteobacteria,3XQ7E@561|Escherichia",2|Bacteria,L,COG2801 Transposase and inactivated derivatives,tnsB,-,-,-,-,-,-,-,-,-,-,-,"Mu-transpos_C,rve",False
pcoC~~~copC,pcoC~~~copC,1115512.EH105704_07_01700,1.45e-80,239.0,"COG2372@1|root,COG2372@2|Bacteria,1RANJ@1224|Proteobacteria,1SYGY@1236|Gammaproteobacteria,3XPR5@561|Escherichia",2|Bacteria,S,CopC domain,copC,-,-,ko:K07156,-,-,-,-,"ko00000,ko02000",9.B.62.2,-,-,CopC,False
group_28390,group_28390,1399774.JDWH01000033_gene4142,1.23e-123,353.0,"COG1765@1|root,COG1765@2|Bacteria,1MWPR@1224|Proteobacteria,1S160@1236|Gammaproteobacteria",2|Bacteria,O,OsmC-like protein,-,-,-,-,-,-,-,-,-,-,-,-,OsmC,True
group_43166,group_43166,1399774.JDWH01000012_gene817,2.1e-306,838.0,"COG1538@1|root,COG1538@2|Bacteria,1MUA8@1224|Proteobacteria,1RMDA@1236|Gammaproteobacteria,3X32W@547|Enterobacter",2|Bacteria,M,Outer membrane efflux protein,oprJ,-,-,"ko:K07796,ko:K08721,ko:K18139","ko01501,ko02020,ko02024,map01501,map02020,map02024","M00639,M00642,M00643,M00647,M00718,M00768,M00822",-,-,"ko00000,ko00001,ko00002,ko01504,ko02000","1.B.17,1.B.17.3.4,1.B.17.3.5,2.A.6.2",-,-,OEP,False
group_35206,group_35206,1045856.EcWSU1_A056,2.0899999999999999e-268,734.0,"COG1902@1|root,COG1902@2|Bacteria,1MVIX@1224|Proteobacteria,1RMFI@1236|Gammaproteobacteria,3X1XY@547|Enterobacter",2|Bacteria,C,NADH:flavin oxidoreductase / NADH oxidase family,-,-,-,ko:K10680,"ko00633,ko01120,map00633,map01120",-,"R08014,R08017,R08042",RC00250,"ko00000,ko00001,ko01000",-,-,-,Oxidored_FMN,True
group_21977,group_21977,1006000.GKAS_00514,3.23e-79,236.0,"COG1917@1|root,COG1917@2|Bacteria,1RFBG@1224|Proteobacteria,1S4QS@1236|Gammaproteobacteria",2|Bacteria,S,Mannose-6-phosphate isomerase,-,-,-,-,-,-,-,-,-,-,-,-,Cupin_2,True
group_18904,group_18904,1115512.EH105704_04_00040,6.539999999999998e-203,561.0,"2DBI0@1|root,2Z9E1@2|Bacteria,1RKM2@1224|Proteobacteria,1S8I5@1236|Gammaproteobacteria,3XQ79@561|Escherichia",2|Bacteria,L,TnsA endonuclease N terminal,-,-,-,-,-,-,-,-,-,-,-,-,"Tn7_Tnp_TnsA_C,Tn7_Tnp_TnsA_N",False
cusS~~~silS~~~kdpD,cusS~~~silS~~~kdpD,502347.ESCAB7627_4465,0.0,941.0,"COG5002@1|root,COG5002@2|Bacteria,1QTV1@1224|Proteobacteria,1T1I6@1236|Gammaproteobacteria,3XPHY@561|Escherichia",2|Bacteria,T,Member of a two-component regulatory system,cusS,-,2.7.13.3,"ko:K07636,ko:K07642,ko:K07644","ko02020,map02020","M00434,M00450,M00452,M00645,M00646,M00648,M00745",-,-,"ko00000,ko00001,ko00002,ko01000,ko01001,ko01504,ko02022",-,-,-,"HAMP,HATPase_c,HisKA",False
group_48398,group_48398,399742.Ent638_2608,9.429999999999999e-74,225.0,"2DP4N@1|root,330HV@2|Bacteria,1N10F@1224|Proteobacteria,1S95X@1236|Gammaproteobacteria,3X3XQ@547|Enterobacter",2|Bacteria,S,Bacteriophage Rz lysis protein,rzpD,-,-,ko:K14744,-,-,-,-,"ko00000,ko01000",-,-,-,Phage_lysis,True
group_30444,group_30444,502347.ESCAB7627_4474,0.0,958.0,"COG2842@1|root,COG2842@2|Bacteria,1MV76@1224|Proteobacteria,1RPTQ@1236|Gammaproteobacteria,3XQKD@561|Escherichia",2|Bacteria,S,Pfam:Arch_ATPase,-,-,-,-,-,-,-,-,-,-,-,-,"AAA_22,TniB",False
group_3273,group_3273,571.MC52_01640,4.65e-08,51.6,"COG0582@1|root,COG0582@2|Bacteria,1NK7U@1224|Proteobacteria,1SGPF@1236|Gammaproteobacteria",2|Bacteria,L,Pfam:DUF4102,intA,-,-,-,-,-,-,-,-,-,-,-,"Arm-DNA-bind_3,Phage_int_SAM_3,Phage_integrase",True
group_3266,group_3266,1399774.JDWH01000033_gene4144,3.03e-74,222.0,"COG0526@1|root,COG0526@2|Bacteria,1P0KR@1224|Proteobacteria,1SN6M@1236|Gammaproteobacteria",2|Bacteria,CO,Mitosis protein DIM1,trxM2,-,5.3.4.1,"ko:K01829,ko:K03671","ko04621,ko05418,map04621,map05418",-,-,-,"ko00000,ko00001,ko01000,ko03110",-,-,-,Thioredoxin,True
group_21951,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
acrA~~~silB~~~cusB,acrA~~~silB~~~cusB,481805.EcolC_3423,4.9300000000000005e-303,827.0,"COG0845@1|root,COG0845@2|Bacteria,1MVAS@1224|Proteobacteria,1RPBZ@1236|Gammaproteobacteria,3XMPG@561|Escherichia",2|Bacteria,M,"Long alpha hairpin domain of cation efflux system protein, CusB",cusB,-,-,ko:K07798,"ko02020,map02020",-,-,-,"ko00000,ko00001,ko02000","2.A.6.1.4,8.A.1",-,iECSF_1327.ECSF_0504,"CusF_Ec,HlyD_D23,HlyD_D4",False
group_33432,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_3282,group_3282,571.MC52_01640,4.65e-08,51.6,"COG0582@1|root,COG0582@2|Bacteria,1NK7U@1224|Proteobacteria,1SGPF@1236|Gammaproteobacteria",2|Bacteria,L,Pfam:DUF4102,intA,-,-,-,-,-,-,-,-,-,-,-,"Arm-DNA-bind_3,Phage_int_SAM_3,Phage_integrase",True
group_23155,group_23155,716541.ECL_A249,1.1400000000000001e-56,176.0,"COG3677@1|root,COG3677@2|Bacteria,1RIB2@1224|Proteobacteria,1S61N@1236|Gammaproteobacteria",2|Bacteria,L,cog cog3677,-,-,-,-,-,-,-,-,-,-,-,-,"DDE_Tnp_IS1,HTH_Tnp_IS1,Zn_Tnp_IS1",True
group_42117,group_42117,716541.ECL_01764,5.0299999999999985e-230,633.0,"COG3039@1|root,COG3039@2|Bacteria,1MXTN@1224|Proteobacteria,1RM94@1236|Gammaproteobacteria",2|Bacteria,L,"ISSoEn1, terminal inverted repeat",-,-,-,-,-,-,-,-,-,-,-,-,"DDE_Tnp_1,DDE_Tnp_1_5",False
silA~~~cusA,silA~~~cusA,502347.ESCAB7627_4460,0.0,2009.0,"COG3696@1|root,COG3696@2|Bacteria,1NUIV@1224|Proteobacteria,1SP6I@1236|Gammaproteobacteria,3XNW8@561|Escherichia",2|Bacteria,P,AcrB/AcrD/AcrF family,cusA,-,-,ko:K07787,"ko02020,map02020",-,-,-,"ko00000,ko00001,ko02000",2.A.6.1.4,-,iAF987.Gmet_1547,ACR_tran,False
group_47484,group_47484,1115512.EH105704_01_02700,1.65e-21,87.0,"2FK3U@1|root,34BRX@2|Bacteria,1P1NH@1224|Proteobacteria,1SS8N@1236|Gammaproteobacteria",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_43375,group_43375,316407.85676599,4.760000000000001e-56,174.0,"COG3677@1|root,COG3677@2|Bacteria,1RIB2@1224|Proteobacteria,1S61N@1236|Gammaproteobacteria,3XR04@561|Escherichia",2|Bacteria,L,"transposition, DNA-mediated",insA1,"GO:0006139,GO:0006259,GO:0006310,GO:0006313,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0032196,GO:0034641,GO:0043170,GO:0044237,GO:0044238,GO:0044260,GO:0046483,GO:0071704,GO:0090304,GO:1901360",-,-,-,-,-,-,-,-,-,-,"DDE_Tnp_IS1,HTH_Tnp_IS1,Zn_Tnp_IS1",True
group_49445,group_49445,1006000.GKAS_02271,2.7799999999999998e-68,209.0,"28MD3@1|root,2Z9E8@2|Bacteria,1R2WY@1224|Proteobacteria,1RQS5@1236|Gammaproteobacteria",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_48436,group_48436,640513.Entas_2727,8.26e-34,122.0,"COG1734@1|root,COG1734@2|Bacteria,1PUIS@1224|Proteobacteria,1TCMT@1236|Gammaproteobacteria,3X42B@547|Enterobacter",2|Bacteria,T,Prokaryotic dksA/traR C4-type zinc finger,-,-,-,ko:K06204,"ko02026,map02026",-,-,-,"ko00000,ko00001,ko03000,ko03009,ko03021",-,-,-,zf-dskA_traR,False
group_48989,group_48989,481805.EcolC_3170,2.25e-147,417.0,"COG1662@1|root,COG3677@1|root,COG1662@2|Bacteria,COG3677@2|Bacteria,1RF0C@1224|Proteobacteria,1S5S1@1236|Gammaproteobacteria,3XQAS@561|Escherichia",2|Bacteria,L,hmm pf03400,-,-,-,ko:K07480,-,-,-,-,ko00000,-,-,-,"DDE_Tnp_IS1,HTH_Tnp_IS1,Zn_Tnp_IS1",False
group_44140,group_44140,481805.EcolC_3170,3.05e-170,474.0,"COG1662@1|root,COG3677@1|root,COG1662@2|Bacteria,COG3677@2|Bacteria,1RF0C@1224|Proteobacteria,1S5S1@1236|Gammaproteobacteria,3XQAS@561|Escherichia",2|Bacteria,L,hmm pf03400,-,-,-,ko:K07480,-,-,-,-,ko00000,-,-,-,"DDE_Tnp_IS1,HTH_Tnp_IS1,Zn_Tnp_IS1",False
group_43979,group_43979,1006000.GKAS_02278,2.83e-66,205.0,"COG3019@1|root,COG3019@2|Bacteria,1MZ9V@1224|Proteobacteria,1S9CQ@1236|Gammaproteobacteria",2|Bacteria,S,metal-binding protein,copG,-,-,-,-,-,-,-,-,-,-,-,DUF411,False
group_35935,group_35935,502347.ESCAB7627_4457,1.32e-19,81.6,"2DVDD@1|root,32STD@2|Bacteria,1PTG5@1224|Proteobacteria,1TATN@1236|Gammaproteobacteria,3XQ1T@561|Escherichia",2|Bacteria,S,Protein of unknown function (DUF2933),-,-,-,-,-,-,-,-,-,-,-,-,DUF2933,False
group_23048,group_23048,35703.DQ02_23930,2.75e-131,373.0,"COG1309@1|root,COG1309@2|Bacteria,1QIJW@1224|Proteobacteria,1SDIA@1236|Gammaproteobacteria",2|Bacteria,K,Transcriptional regulator,yxaF,-,-,ko:K16137,-,-,-,-,"ko00000,ko03000",-,-,-,"TetR_C_13,TetR_N",True
group_42035,group_42035,469595.CSAG_04235,3.54e-157,441.0,"COG0745@1|root,COG0745@2|Bacteria,1MU67@1224|Proteobacteria,1RNWH@1236|Gammaproteobacteria,3WXDS@544|Citrobacter",2|Bacteria,KT,"Transcriptional regulatory protein, C terminal",copR,-,-,ko:K07665,"ko02020,map02020","M00452,M00745",-,-,"ko00000,ko00001,ko00002,ko01504,ko02022",-,-,-,"Response_reg,Trans_reg_C",False
group_44713,group_44713,1115512.EH105704_07_01870,0.0,1046.0,"COG0419@1|root,COG3593@1|root,COG0419@2|Bacteria,COG3593@2|Bacteria,1R0GH@1224|Proteobacteria,1T4H2@1236|Gammaproteobacteria,3XQ6U@561|Escherichia",2|Bacteria,L,AAA ATPase domain,-,-,-,"ko:K02004,ko:K05802,ko:K07459,ko:K10110","ko02010,map02010","M00194,M00258",-,-,"ko00000,ko00001,ko00002,ko02000","1.A.23.1.1,3.A.1,3.A.1.1.1,3.A.1.1.22",-,-,"AAA_15,DUF3686,DUF3732,FtsX,MacB_PCD",False
mJ0435,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_44651,group_44651,481805.EcolC_3430,1.1900000000000001e-63,196.0,"COG3544@1|root,COG3544@2|Bacteria,1N0KY@1224|Proteobacteria,1SCNI@1236|Gammaproteobacteria,3XPSM@561|Escherichia",2|Bacteria,S,Domain of unknown function (DUF305),-,-,-,-,-,-,-,-,-,-,-,-,DUF305,False
pcoS~~~baeS,pcoS~~~baeS,469595.CSAG_04236,0.0,899.0,"COG0642@1|root,COG2205@2|Bacteria,1MW8M@1224|Proteobacteria,1RNDA@1236|Gammaproteobacteria,3WZUB@544|Citrobacter",2|Bacteria,T,His Kinase A (phosphoacceptor) domain,copS,-,2.7.13.3,"ko:K02484,ko:K07644,ko:K18143","ko01501,ko02020,map01501,map02020","M00452,M00649,M00655,M00745",-,-,"ko00000,ko00001,ko00002,ko01000,ko01001,ko01504,ko02022",-,-,-,"HAMP,HATPase_c,HisKA",False
group_23203,group_23203,1006000.GKAS_02282,8.59e-57,183.0,"28MD3@1|root,2ZAQZ@2|Bacteria,1QSMW@1224|Proteobacteria,1RSHN@1236|Gammaproteobacteria",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_40787,group_40787,469595.CSAG_04237,7.08e-60,188.0,"28MD3@1|root,2ZC18@2|Bacteria,1RA1T@1224|Proteobacteria,1S2N1@1236|Gammaproteobacteria",2|Bacteria,-,-,pcoE,-,-,-,-,-,-,-,-,-,-,-,-,False
group_30540,group_30540,716541.ECL_04905,0.0,1057.0,"2DNH6@1|root,32XGY@2|Bacteria,1R0NU@1224|Proteobacteria,1T4KT@1236|Gammaproteobacteria",2|Bacteria,S,Tn7-like transposition protein D,-,-,-,-,-,-,-,-,-,-,-,-,"TniQ,TnsD",False
group_47182,group_47182,911008.GLAD_00021,1.47e-59,183.0,"COG3677@1|root,COG3677@2|Bacteria,1RIB2@1224|Proteobacteria,1S61N@1236|Gammaproteobacteria",2|Bacteria,L,cog cog3677,-,-,-,-,-,-,-,-,-,-,-,-,"DDE_Tnp_IS1,HTH_Tnp_IS1,Zn_Tnp_IS1",True
group_13067,group_13067,1484157.PSNIH2_20760,3.91e-194,544.0,"COG3547@1|root,COG3547@2|Bacteria,1MUER@1224|Proteobacteria,1RMAQ@1236|Gammaproteobacteria,3W0S8@53335|Pantoea",2|Bacteria,L,Transposase,ISPlu13C,-,-,ko:K07486,-,-,-,-,ko00000,-,-,-,"DEDD_Tnp_IS110,Transposase_20",False
pcoD~~~copD,pcoD~~~copD,469595.CSAG_04234,2.22e-206,572.0,"COG1276@1|root,COG1276@2|Bacteria,1NHA2@1224|Proteobacteria,1RRUC@1236|Gammaproteobacteria",2|Bacteria,P,copper resistance protein,copD,-,-,ko:K07245,-,-,-,-,"ko00000,ko02000",9.B.62.1,-,-,CopD,False
tniQ~~~luxR,tniQ~~~luxR,675813.VIB_001568,4.89e-300,830.0,"COG1479@1|root,COG1479@2|Bacteria,1NRBC@1224|Proteobacteria,1RY6F@1236|Gammaproteobacteria,1XY9K@135623|Vibrionales",2|Bacteria,S,Protein of unknown function (DUF1524),-,-,-,-,-,-,-,-,-,-,-,-,"DUF1524,DUF262",False
group_43844,group_43844,469595.CSAG_04232,2.46e-218,602.0,"COG3667@1|root,COG3667@2|Bacteria,1MXW6@1224|Proteobacteria,1RZEY@1236|Gammaproteobacteria",2|Bacteria,P,copper resistance,copB,-,-,ko:K07233,-,-,-,-,ko00000,-,-,-,CopB,False
group_44388,group_44388,1399774.JDWH01000044_gene1728,1.73e-49,161.0,"2CCWH@1|root,32RKW@2|Bacteria,1MZFZ@1224|Proteobacteria,1S9BX@1236|Gammaproteobacteria,3X2R5@547|Enterobacter",2|Bacteria,S,DinI-like family,msgA,-,-,-,-,-,-,-,-,-,-,-,DinI,False
ompR~~~silR,ompR~~~silR,1399774.JDWH01000002_gene3337,9.68e-153,430.0,"COG0745@1|root,COG0745@2|Bacteria,1MU67@1224|Proteobacteria,1RNWH@1236|Gammaproteobacteria,3X2BT@547|Enterobacter",2|Bacteria,KT,"Transcriptional regulatory protein, C terminal",copR,-,-,ko:K07665,"ko02020,map02020","M00452,M00745",-,-,"ko00000,ko00001,ko00002,ko01504,ko02022",-,-,-,"Response_reg,Trans_reg_C",False
group_38953,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
tnp~~~insA~~~insB,tnp~~~insA~~~insB,481805.EcolC_3881,2.1e-56,181.0,"COG1662@1|root,COG3677@1|root,COG1662@2|Bacteria,COG3677@2|Bacteria,1RF0C@1224|Proteobacteria,1S5S1@1236|Gammaproteobacteria,3XQAS@561|Escherichia",2|Bacteria,L,hmm pf03400,-,-,-,ko:K07480,-,-,-,-,ko00000,-,-,-,"DDE_Tnp_IS1,HTH_Tnp_IS1,Zn_Tnp_IS1",False
group_42199,group_42199,716541.ECL_01764,3.21e-233,642.0,"COG3039@1|root,COG3039@2|Bacteria,1MXTN@1224|Proteobacteria,1RM94@1236|Gammaproteobacteria",2|Bacteria,L,"ISSoEn1, terminal inverted repeat",-,-,-,-,-,-,-,-,-,-,-,-,"DDE_Tnp_1,DDE_Tnp_1_5",True
hEPN,hEPN,1006000.GKAS_00515,8.96e-87,260.0,"COG2361@1|root,COG2361@2|Bacteria,1RAGS@1224|Proteobacteria,1SA39@1236|Gammaproteobacteria",2|Bacteria,S,Protein of unknown function DUF86,-,-,-,-,-,-,-,-,-,-,-,-,DUF86,True
group_44413,group_44413,1005994.GTGU_00290,1.2600000000000001e-29,105.0,"2E83F@1|root,332HC@2|Bacteria,1N848@1224|Proteobacteria,1SDC4@1236|Gammaproteobacteria",2|Bacteria,-,-,ninE,-,-,-,-,-,-,-,-,-,-,-,NinE,False
group_43530,group_43530,716541.ECL_01298,1.36e-24,93.6,"29A2W@1|root,2ZX49@2|Bacteria,1P7FD@1224|Proteobacteria,1SVCM@1236|Gammaproteobacteria",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
yfjQ~~~yeeP~~~ykfA~~~yfjP,yfjQ~~~yeeP~~~ykfA~~~yfjP,316407.4902987,3.4599999999999997e-188,536.0,"28H9R@1|root,2Z7MD@2|Bacteria,1MVTR@1224|Proteobacteria,1RMPH@1236|Gammaproteobacteria,3XNIG@561|Escherichia",2|Bacteria,S,Escherichia coli O157 H7 ortholog z1655,yfjQ,-,-,-,-,-,-,-,-,-,-,-,DUF932,False
group_44683,group_44683,469595.CSAG_04227,0.0,1479.0,"COG2217@1|root,COG2217@2|Bacteria,1MU08@1224|Proteobacteria,1RN2C@1236|Gammaproteobacteria,3WXEJ@544|Citrobacter",2|Bacteria,P,E1-E2 ATPase,silP,"GO:0000041,GO:0003674,GO:0005488,GO:0005507,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006812,GO:0006825,GO:0008150,GO:0015677,GO:0016020,GO:0030001,GO:0043167,GO:0043169,GO:0044464,GO:0046872,GO:0046914,GO:0051179,GO:0051234,GO:0071944","3.6.3.4,3.6.3.54","ko:K01533,ko:K17686","ko01524,ko04016,map01524,map04016",-,R00086,RC00002,"ko00000,ko00001,ko01000",3.A.3.5,-,-,"E1-E2_ATPase,HMA,Hydrolase,YHS",False
